BRÉSIL,S�billeau, ambassadeur,1er février 1965.
BRÉSIL,Binoche, ambassadeur,3 novembre 1965.
BRÉSIL,Lefebvre de Laboulaye, ambassadeur,31 octobre 1968.
BRÉSIL,Fouchet (Paul), ambassadeur,18 janvier 1972.
BRÉSIL,Legendre (Michel), ambassadeur,14 avril 1975.
BRÉSIL,B�liard, ambassadeur,19 septembre 1977.
BRÉSIL,Richard (Robert), ambassadeur,5 mai 1981.
BRÉSIL,Dorin, ambassadeur,23 août 1984.
BRÉSIL,Cuvillier, ambassadeur,15 juillet 1987.
BRÉSIL,Ouvrieu, ambassadeur,14 juin 1989.
BRÉSIL,L�v�que, ambassadeur,6 mars 1993.
BRÉSIL,Lecourtier, ambassadeur,29 décembre 1994.
BRÉSIL,Rouqui�, ambassadeur,31 décembre 1999.
BRÉSIL,De Gliniasty, ambassadeur,12 octobre 2003.
BRÉSIL,Pouillieute, ambassadeur,31 octobre 2006.
BRÉSIL,Saint-Geours, ambassadeur,24 novembre 2009.
BRUNEI,Marandet, ambassadeur extraordinaire et plénipotentiaire,20 février 1984.
BRUNEI,Berni�re, ambassadeur,22 août 1984.
BRUNEI,Amiot, ambassadeur ,7 novembre 1985.
BRUNEI,Momal, ambassadeur,14 janvier 1991.
BRUNEI,Bardollet, ambassadeur,21 septembre 1994.
BRUNEI,Lafosse (Jean-Pierre, Fran�ois),25 novembre 1998.
BRUNEI,Borja de Mozota, ambassadeur,1er février 2002.
BRUNEI,Bonneville, ambassadeur,8 juillet 2005.
BRUNEI,Le Vert, ambassadeur,26 juillet 2008.
BULGARIE,Hateau, délégué du Gouvernement provisoire ,11 octobre 1944.
BULGARIE,Paris (Jacques-�mile),envoyé extraordinaire et ministre plénipotentiaire,20 août 1945.
BULGARIE,Baudier,envoyé extraordinaire et ministre plénipotentiaire,5 septembre 1950.
BULGARIE,De Beausse,envoyé extraordinaire et ministre plénipotentiaire,12 juin 1956.
BULGARIE,Coiffard,envoyé extraordinaire et ministre plénipotentiaire,23 mars 1961.
BULGARIE,Le même, ambassadeur,30 décembre 1963.
BULGARIE,Mazoyer, ambassadeur,14 août 1964.
BULGARIE,Fontaine, ambassadeur,13 février 1969.
BULGARIE,Le Gourri�rec, ambassadeur,24 novembre 1971.
BULGARIE,Malitchenko, ambassadrice,9 décembre 1975.
BULGARIE,Barbier, ambassadeur,24 avril 1980.
BULGARIE,Le Breton (Jean-Marie), ambassadeur,22 avril 1983.
BULGARIE,De Guilhem de Lataillade, ambassadeur,13 juin 1986.
BULGARIE,Rummelhardt, ambassadeur,29 mai 1990.
BULGARIE,Daillet, ambassadeur,29 mars 1993.
BULGARIE,Tr�meau, ambassadeur,2 février 1995.
BULGARIE,Chassard, ambassadeur,16 février 1999.
BULGARIE,Kuhn-Delforge, ambassadeur,18 juillet 2001.
BULGARIE,Saint-Geours, ambassadeur,20 août 2004.
BULGARIE,De Montaigne de Poncins, ambassadeur,19 juin 2007.
BULGARIE,Auti�, ambassadeur,7 septembre 2010.
BURKINA,Le Blanc, ambassadeur,30 novembre 1983.
BURKINA,Deschamps, ambassadeur,7 juillet 1987.
BURKINA,Simon (G�rard), ambassadeur,4 novembre 1992.
BURKINA,Cousin, ambassadeur,26 septembre 1995.
BURKINA,Portiche, ambassadeur,8 avril 1999.
BURKINA,Blondet, ambassadeur,25 août 2003.
BURKINA,Goldblatt, ambassadeur,14 octobre 2006.
BURKINA,Beth, ambassadeur,25 août 2010.
BURUNDI,Barbey, ambassadeur,1er juillet 1962.
BURUNDI,Yver de La Bruchollerie, ambassadeur,18 novembre 1966.
BURUNDI,Bernard (Henri), ambassadeur,25 octobre 1972.
BURUNDI,Moreau (Ren�), ambassadeur,24 septembre 1976.
BURUNDI,Fevre, ambassadeur,13 juillet 1979.
BURUNDI,Rey-Coquais, ambassadeur,7 juin 1982.
BURUNDI,Rigouzzo, ambassadeur,7 mars 1986.
BURUNDI,Causse, ambassadeur,22 novembre 1989.
BURUNDI,Cr�pin-Leblond, ambassadeur,17 février 1993.
BURUNDI,Lajaunie, ambassadeur,5 janvier 1995.
BURUNDI,Daziano, ambassadeur,19 octobre 1999.
BURUNDI,Girma, ambassadeur,19 novembre 2003.
BURUNDI,Louvet, ambassadeur,12 juillet 2006.
BURUNDI,Lamy, ambassadeur,30 juin 2010.
CAMBODGE,Gorce (Pierre), ambassadeur,12 novembre 1956.
CAMBODGE,De Beausse (Jean), ambassadeur,28 février 1961.
CAMBODGE,Argod (Hubert), ambassadeur,23 janvier 1964.
CAMBODGE,Dauge, ambassadeur,10 mai 1968.
CAMBODGE,Serre,chargé d'affaires a.i,18 juillet 1971.
CAMBODGE,Pavec,chargé d'affaires a.i,23 octobre 1973.
CAMBODGE,Coste (Philippe), ambassadeur,3 octobre 1991.
CAMBODGE,Le Lidec, ambassadeur,14 février 1994.
CAMBODGE,Libourel, ambassadeur,24 juillet 1998.
CAMBODGE,Roe d�Albert, ambassadeur,22 novembre 2003.
CAMBODGE,Desmazi�res, ambassadeur,5 juin 2007.
CAMBODGE,Connan, ambassadeur,21 octobre 2010.
CAMEROUN,Benard, ambassadeur extraordinaire et plénipotentiaire,1er janvier 1960.
CAMEROUN,Hur� (Francis), ambassadeur,1er juin 1965.
CAMEROUN,Rebeyrol, ambassadeur,22 avril 1968.
CAMEROUN,Dupuy (Jacques), ambassadeur,20 mars 1972.
CAMEROUN,Dubois (Hubert), ambassadeur,26 juillet 1974.
CAMEROUN,Mazeyrac, ambassadeur,21 septembre 1979.
CAMEROUN,Omn�s, ambassadeur,12 septembre 1984.
CAMEROUN,Vidal (Gilles), ambassadeur,15 mars 1993.
CAMEROUN,Selz, ambassadeur,19 octobre 1995.
CAMEROUN,V�ziant, ambassadeur,23 avril 1998.
CAMEROUN,Valette, ambassadeur,10 septembre 2003.
CAMEROUN,Serre (Georges), ambassadeur,5 octobre 2006.
CAMEROUN,Gain, ambassadeur,24 septembre 2009.
CANADA,De Hautecloque, ambassadeur,21 novembre 1944.
CANADA,Gay (Francisque), ambassadeur,12 avril 1948.
CANADA,Gu�rin (Hubert), ambassadeur ,5 novembre 1949.
CANADA,Lacoste, ambassadeur,29 octobre 1955.
CANADA,Bousquet, ambassadeur,15 mars 1962.
CANADA,Leduc, ambassadeur ,4 mars 1965.
CANADA,Siraud, ambassadeur,25 juin 1968.
CANADA,Viot, ambassadeur,2 août 1972.
CANADA,Daufresne de La Chevalerie, ambassadeur ,2 juin 1977.
CANADA,Maillard, ambassadeur,26 novembre 1979.
CANADA,B�liard, ambassadeur ,5 mai 1981.
CANADA,Cabouat, ambassadeur,13 février 1984.
CANADA,Husson (Philippe), ambassadeur,10 février 1987.
CANADA,Bujon, ambassadeur,31 janvier 1989.
CANADA,Siefer-Gaillardin, ambassadeur,1er avril 1992.
CANADA,Hennekinne, ambassadeur,6 février 1997.
CANADA,Bauchard, ambassadeur,24 juillet 1998.
CANADA,Guelluy, ambassadeur,21 décembre 2001.
CANADA,Jouanneau, ambassadeur,2 septembre 2004.
CANADA,Delattre, ambassadeur,24 juin 2008.
CAP - VERT,Daufresne de La Chevalerie , ambassadeur,31 décembre 1975.
CAP - VERT,Wibaux, ambassadeur,14 septembre 1977.
CAP - VERT,Quesnot,chargé d'affaires,26 décembre 1980.
CAP - VERT,Bertrand (Jacques), ambassadeur,19 mai 1982.
CAP - VERT,Millot, ambassadeur,14 mai 1986.
CAP - VERT,Thuillier, ambassadeur,5 février 1988.
CAP - VERT,Chappellet, ambassadeur,17 février 1993.
CAP - VERT,Barbe, ambassadeur,11 septembre 1996.
CAP - VERT,Buguet, ambassadeur,30 août 2000.
CAP - VERT,Demange, ambassadeur,12 septembre 2005.
CAP - VERT,Glas, ambassadrice,14 novembre 2008.
CENTRAFRIQUE,Bordier, haut représentant,14 août 1960.
CENTRAFRIQUE,Barberot, haut représentant,2 décembre 1960.
CENTRAFRIQUE,Le même, ambassadeur,20 juillet 1961.
CENTRAFRIQUE,Fran�ais, ambassadeur,17 avril 1965.
CENTRAFRIQUE,Herly, ambassadeur,14 décembre 1966.
CENTRAFRIQUE,De Schonen, ambassadeur,12 mai 1969.
CENTRAFRIQUE,Giovangrandi, ambassadeur,26 janvier 1971.
CENTRAFRIQUE,Le Cannellier, ambassadeur,14 juillet 1973.
CENTRAFRIQUE,Picquet, ambassadeur,24 septembre 1976.
CENTRAFRIQUE,Humann, ambassadeur,17 juin 1980.
CENTRAFRIQUE,Couturier, ambassadeur,28 août 1981.
CENTRAFRIQUE,Grossin, ambassadeur,2 avril 1984.
CENTRAFRIQUE,Mano, ambassadeur,3 juillet 1985.
CENTRAFRIQUE,Pavec, ambassadeur,5 juin 1987.
CENTRAFRIQUE,Frasseto, ambassadeur,28 mai 1990.
CENTRAFRIQUE,Pallu de Beaupuy, ambassadeur,24 septembre 1992.
CENTRAFRIQUE,Angelier, ambassadeur,24 novembre 1993.
CENTRAFRIQUE,Simon (Jean-Marc), ambassadeur,28 août 1996.
CENTRAFRIQUE,Boch� (Dominique), ambassadeur,3 octobre 2001.
CENTRAFRIQUE,Destouesse, ambassadeur,6 juillet 2003.
CENTRAFRIQUE,Girma, ambassadeur,17 juin 2006.
CENTRAFRIQUE,Vidon, ambassadeur,4 septembre 2008.
CENTRE – AMÉRIQUE,M�dioni, délégué du Gouvernement provisoire,10 octobre 1944.
CENTRE – AMÉRIQUE,Le même,envoyé extraordinaire et ministre plénipotentiaire ,5 avril 1945.
CENTRE – AMÉRIQUE,Milon de Peillon,envoyé extraordinaire et ministre plénipotentiaire ,13 août 1947.
CENTRE – AMÉRIQUE,Coiffard,envoyé extraordinaire et ministre plénipotentiaire,24 juin 1950.
CEYLAN,Pinoteau,envoyé extraordinaire et ministre plénipotentiaire,27 octobre 1948.
CEYLAN,Robert du Gardier,envoyé extraordinaire et ministre plénipotentiaire,6 juillet 1951.
CEYLAN,Colin (Lucien),envoyé extraordinaire et ministre plénipotentiaire,20 juin 1953.
CEYLAN,Le même, ambassadeur,décembre 1958.
CEYLAN,Guibaut, ambassadeur,5 mai 1959.
CEYLAN,Lange, ambassadeur,4 août 1961.
CEYLAN,Brionval (Jean), ambassadeur,26 mars 1964.
CEYLAN,Chambon, ambassadeur,9 décembre 1968.
CEYLAN,Lambroschini, ambassadeur,4 août 1971.
CHILI,Arvengas, délégué du Comité national français, puis d�l�-
CHILI,gu� du Gouvernement provisoire,1er juin 1943.,
CHILI,De Dampierre, ambassadeur,7 décembre 1945.
CHILI,Grandin de L'�previer, ambassadeur,17 mars 1949.
CHILI,Baeyens, ambassadeur,18 février 1952.
CHILI,Coiffard, ambassadeur,19 octobre 1953.
CHILI,Barbara de Labelotterie de Boiss�son, ambassadeur,8 juin 1957.
CHILI,Dufournier, ambassadeur,18 janvier 1960.
CHILI,Auboyneau, ambassadeur,28 février 1963.
CHILI,Raoul-Duval, ambassadeur,19 juillet 1965.
CHILI,De Saint-L�gier de La Sausaye, ambassadeur,12 avril 1969.
CHILI,De Menthon, ambassadeur,18 janvier 1972.
CHILI,Lustig, ambassadeur,26 décembre 1974.
CHILI,Alvar de Biaudos de Casteja, ambassadeur,8 novembre 1978.
CHILI,Picquet (Robert), ambassadeur,1er octobre 1980.
CHILI,Bouvier, ambassadeur,25 novembre 1981.
CHILI,Depis, ambassadeur,6 décembre 1984.
CHILI,Mouton, ambassadeur,8 septembre 1986.
CHILI,Lequertier, ambassadeur,20 avril 1989.
CHILI,Cros, ambassadeur,23 février 1993.
CHILI,Gaussot, ambassadeur,30 mai 1997.
CHILI,Le Gourrierec, ambassadeur,27 avril 2001.
CHILI,B�ton-D�l�gue, ambassadrice,22 septembre 2005.
CHILI,Bossi�re (Maryse), ambassadrice,4 septembre 2008.
CHINE,le général Pechkoff, ambassadeur,21 novembre 1944.
CHINE,Meyrier, ambassadeur,28 octobre 1945.
CHINE,Cattand, ministre conseiller,29 janvier 1953.
CHINE,Beaulieux, ministre conseiller,8 septembre 1956.
CHINE,De Curton, ministre conseiller,9 août 1960.
CHINE,Salade, ministre conseiller,27 mars 1963.
CHINE,Chayet,chargé d'affaires,12 février 1964.
CHINE,Paye (Lucien), ambassadeur,27 avril 1964.
CHINE,Manac'h, ambassadeur,25 février 1969.
CHINE,Arnaud (Claude), ambassadeur,24 février 1975.
CHINE,Chayet, ambassadeur,15 octobre 1979.
CHINE,Malo, ambassadeur,7 mai 1982.
CHINE,Combal, ambassadeur,30 juillet 1986 .
CHINE,Malo, ambassadeur,25 janvier 1989.
CHINE,Martin (Claude), ambassadeur,25 septembre 1990.
CHINE,Plaisant, ambassadeur,20 décembre 1993.
CHINE,Morel (Pierre), ambassadeur,18 septembre 1997.
CHINE,Lafon, ambassadeur,23 avril 2002.
CHINE,Guelluy, ambassadeur,14 août 2004.
CHINE,Ladsous, ambassadeur,16 décembre 2006.
CHINE,Bermann, ambassadrice,23 février 2011.
CHYPRE,Baudouy,chargé d'affaires,16 août 1960.
CHYPRE,Keller, ambassadeur,26 juin 1961.
CHYPRE,Marcotte de Sainte-Marie, ambassadeur,3 avril 1963.
CHYPRE,Servoise,chargé d'affaires,16 août 1967.
CHYPRE,De Garnier des Garets, ambassadeur,6 mars 1969.
CHYPRE,Vanthier, ambassadeur,4 juillet 1972.
CHYPRE,Chaillous, ambassadeur,15 novembre 1973.
CHYPRE,Olivier (Philippe), ambassadeur,11 juin 1976.
CHYPRE,De Favitski, ambassadeur,8 septembre 1982.
CHYPRE,Paolini , ambassadeur,5 septembre 1984.
CHYPRE,Husson (Daniel), ambassadeur,11 janvier 1989.
CHYPRE,Couturier, ambassadeur,30 septembre 1991.
CHYPRE,Pavret de la Rochefordi�re, ambassadeur,18 mars 1993.
CHYPRE,Jacolin, ambassadeur,21 novembre 1995.
CHYPRE,Devaivre, ambassadeur,8 avril 1998.
CHYPRE,Depaigne, ambassadeur,26 mars 2001.
CHYPRE,De La Tour du Pin Chambly de la Charce, ambassadeur,15 octobre 2003.
CHYPRE,Galey, ambassadeur,16 mai 2007.
CHYPRE,Rives, ambassadeur,5 octobre 2009.
COLOMBIE,Lechenet, délégué du Comité national français,17 août 1943.
COLOMBIE,Dussol,envoyé extraordinaire et ministre plénipotentiaire ,25 juillet 1945.
COLOMBIE,Lecompte-Boinet,envoyé extraordinaire et ministre plénipotentiaire ,4 février 1946.
COLOMBIE,Le même, ambassadeur,19 août 1946.
COLOMBIE,Verdier, ambassadeur ,24 juin 1950.
COLOMBIE,Ingrand, ambassadeur,3 avril 1955.
COLOMBIE,Rochereau de La Sabli�re, ambassadeur,5 mai 1959.
COLOMBIE,Valeur, ambassadeur,11 août 1965.
COLOMBIE,Levasseur, ambassadeur,27 décembre 1967.
COLOMBIE,Thibault, ambassadeur,13 mars 1972.
COLOMBIE,Alline, ambassadeur,15 septembre 1976.
COLOMBIE,Maitre, ambassadeur,4 juin 1980.
COLOMBIE,Posier, ambassadeur,19 janvier 1982.
COLOMBIE,N�raud Le Mouton de Boisdeffre, ambassadeur,5 avril 1984.
COLOMBIE,Dijoud, ambassadeur,16 mars 1988.
COLOMBIE,Crettien, ambassadeur,30 avril 1991.
COLOMBIE,Libourel, ambassadeur,4 janvier 1994.
COLOMBIE,Aza�s, ambassadeur,8 septembre 1997.
COLOMBIE,Parfait, ambassadeur,30 août 2000.
COLOMBIE,Rohou, ambassadeur,21 septembre 2004.
COLOMBIE,Marlaud, ambassadeur,25 mai 2007.
COLOMBIE,Vandoorne, ambassadeur,24 septembre 2010.
COMORES,Copin, ambassadeur,13 décembre 1978.
COMORES,Sarazin, ambassadeur,30 mai 1980.
COMORES,Deschamps (Alain), ambassadeur,26 janvier 1983.
COMORES,Scherrer, ambassadeur,30 juillet 1987.
COMORES,Sibiude, ambassadeur,16 septembre 1991.
COMORES,Ferrand, ambassadeur,12 septembre 1994.
COMORES,Le Paudert, ambassadeur,2 septembre 1996.
COMORES,Lajaunie, ambassadeur,15 mars 2000.
COMORES,Job, ambassadeur,28 février 2005.
COMORES,Hallade, ambassadeur,3 juillet 2008.
CONGO,Georgy, haut représentant,16 août 1960.
CONGO,Rossard, haut représentant,2 décembre 1960.
CONGO,Le même, ambassadeur,20 juillet 1961.
CONGO,Dauge, ambassadeur,2 décembre 1965.
CONGO,Curien, ambassadeur,2 mars 1968.
CONGO,Bonnefous, ambassadeur,3 juin 1970.
CONGO,Hunt, ambassadeur,18 novembre 1972.
CONGO,Dufourcq, ambassadeur,2 octobre 1976.
CONGO,Arnaud (Andr�), ambassadeur,28 juillet 1978.
CONGO,Dutheil de La Roch�re, ambassadeur,4 janvier 1982.
CONGO,Delos Santos, ambassadeur,23 avril 1985.
CONGO,Andr� (Michel), ambassadeur,16 octobre 1990.
CONGO,C�saire, ambassadeur,25 avril 1994.
CONGO,Bolot, ambassadeur,11 décembre 1997.
CONGO,Taix, ambassadeur,7 octobre 2002.
CONGO,Normand, ambassadeur,8 novembre 2006.
CONGO,Valette, ambassadeur,14 décembre 2009.
CONGO  (KINSHASA),Charpentier, ambassadeur,30 juin 1960.
CONGO  (KINSHASA),Clauzel, ambassadeur,11 avril 1962.
CONGO  (KINSHASA),Kosciusko-Morizet, ambassadeur,24 octobre 1963.
CONGO  (KINSHASA),Courson de La Villeneuve, ambassadeur,23 février 1968.
CONGO  (KINSHASA),Chayet (Claude), ambassadeur,14 août 1970.
RÉPUBLIQUE  DÉMOCRATIQUE  DU CONGO,Rougagnou, ambassadeur,12 janvier 1996.
RÉPUBLIQUE  DÉMOCRATIQUE  DU CONGO,Le Lidec, ambassadeur,26 février 1999.
RÉPUBLIQUE  DÉMOCRATIQUE  DU CONGO,Serre (Georges), ambassadeur,9 juillet 2002.
RÉPUBLIQUE  DÉMOCRATIQUE  DU CONGO,Prevost, ambassadeur,8 août 2006.
RÉPUBLIQUE  DÉMOCRATIQUE  DU CONGO,Jacquemot, ambassadeur,16 septembre 2008.
ÎLES  COOK,Musnier, ambassadeur,19 octobre 1999.
ÎLES  COOK,Marlaud, ambassadeur,21 septembre 2003.
ÎLES  COOK,Legras, ambassadeur,15 juin 2007.
CORÉE  DU  SUD,Costilhes,chargé d'affaires,15 février 1949.
CORÉE  DU  SUD,Perruche,chargé d'affaires a.i.,mars-juillet 1950.
CORÉE  DU  SUD,Depeyre,chargé d'affaires,11 février 1954.
CORÉE  DU  SUD,Jankelevitch,chargé d'affaires,4 mai 1955.
CORÉE  DU  SUD,Le même,envoyé extraordinaire et ministre plénipotentiaire,1er novembre 1956.
CORÉE  DU  SUD,Chambard, ambassadeur,7 janvier 1959.
CORÉE  DU  SUD,Max, ambassadeur,24 avril 1969.
CORÉE  DU  SUD,Landy, ambassadeur,7 avril 1971.
CORÉE  DU  SUD,Teissier du Cros, ambassadeur,13 octobre 1975.
CORÉE  DU  SUD,Follin, ambassadeur,12 février 1980.
CORÉE  DU  SUD,Baeyens, ambassadeur,7 juin 1982.
CORÉE  DU  SUD,Ouvrieu, ambassadeur,13 mai 1985.
CORÉE  DU  SUD,Forquenot de La Fortelle, ambassadeur,25 juin 1987.
CORÉE  DU  SUD,Prague, ambassadeur,2 avril 1991.
CORÉE  DU  SUD,Perreau, ambassadeur,13 août 1993.
CORÉE  DU  SUD,R�au, ambassadeur,30 mai 1997.
CORÉE  DU  SUD,Descoueyte, ambassadeur,11 juin 2001.
CORÉE  DU  SUD,Thiebaud, ambassadeur,7 octobre 2005.
CORÉE  DU  SUD,Laurin, ambassadrice,20 juillet 2009.
COSTA  RICA,Leroy-Beaulieu (Michel),envoyé extraordinaire et ministre plénipotentiaire,1er octobre 1951.
COSTA  RICA,Le même, ambassadeur,6 décembre 1955.
COSTA  RICA,Chambon, ambassadeur,16 février 1956.
COSTA  RICA,P�rier, ambassadeur,25 août 1958.
COSTA  RICA,Perrin (Maurice), ambassadeur,8 janvier 1965.
COSTA  RICA,Debroise, ambassadeur,9 juin 1970.
COSTA  RICA,De Geis de Guyon de Pampelonne, ambassadeur,16 novembre 1972.
COSTA  RICA,De Dampierre, ambassadeur,23 novembre 1976.
COSTA  RICA,Dondenne, ambassadeur,12 février 1980.
COSTA  RICA,Marfaing, ambassadeur,10 août 1982.
COSTA  RICA,Sazarin, ambassadeur,19 novembre 1985.
COSTA  RICA,Guilhou, ambassadeur,24 mars 1988.
COSTA  RICA,Dubois (H�l�ne), ambassadrice,3 avril 1991.
COSTA  RICA,Moreau (Jean-Claude Joseph), ambassadeur,24 mai 1993.
COSTA  RICA,Boillot, ambassadeur,26 septembre 1996.
COSTA  RICA,Tramond, ambassadrice,3 août 1999.
COSTA  RICA,Carrasco-Saulnier, ambassadeur,9 octobre 2002.
COSTA  RICA,Monchau, ambassadeur,17 septembre 2005.
COSTA  RICA,Delloye, ambassadeur,28 octobre 2008.
CÔTE - D'IVOIRE,Gu�na,envoyé exceptionnel plénipotentiaire,8 août 1960.
CÔTE - D'IVOIRE,Brasseur, ambassadeur,17 mai 1961.
CÔTE - D'IVOIRE,Rapha�l-Leygues, ambassadeur,16 février 1963.
CÔTE - D'IVOIRE,Dupuch, ambassadeur,4 janvier 1979.
CÔTE - D'IVOIRE,Dutheil de la Roch�re, ambassadeur,25 novembre 1993.
CÔTE - D'IVOIRE,Lott (Francis), ambassadeur,16 décembre 1998.
CÔTE - D'IVOIRE,Vignal (Renaud), ambassadeur,11 avril 2001.
CÔTE - D'IVOIRE,Le Lidec, ambassadeur,17 décembre 2002.
CÔTE - D'IVOIRE,Janier, ambassadeur,6 août 2005.
CÔTE - D'IVOIRE,Simon, ambassadeur,25 juin 2009.
CROATIE,Chenu, ambassadeur,3 juin 1992.
CROATIE,Gaillarde, ambassadeur,19 octobre 1994.
CROATIE,Turot, ambassadeur,10 septembre 1999.
CROATIE,Bellanger, ambassadeur,24 août 2001.
CROATIE,Saint-Paul, ambassadeur,2 novembre 2004.
CROATIE,Pasquier, ambassadeur,2 juin 2009.
CUBA,Grousset,envoyé extraordinaire et ministre plénipotentiaire,7 août 1943.
CUBA,Lamarle,envoyé extraordinaire et ministre plénipotentiaire,2 octobre 1948.
CUBA,Petit de Beauverger,envoyé extraordinaire et ministre plénipotentiaire,12 avril 1950.
CUBA,Le même, ambassadeur,10 février 1951.
CUBA,Grousset, ambassadeur,8 novembre 1952.
CUBA,Robert du Gardier, ambassadeur,31 juillet 1959.
CUBA,N�grier, ambassadeur,23 juillet 1964.
CUBA,Bayle, ambassadeur,24 août 1966.
CUBA,Anthonioz, ambassadeur,16 juin 1972.
CUBA,De Favitski, ambassadeur,10 janvier 1975.
CUBA,Renard, ambassadeur,17 décembre 1979.
CUBA,Decamps, ambassadeur,24 décembre 1981.
CUBA,Marfaing, ambassadeur,30 décembre 1985.
CUBA,Peltier, ambassadeur,30 mai 1990.
CUBA,Dufour (Jean-Rapha�l), ambassadeur,25 janvier 1993.
CUBA,Ro� d' Albert, ambassadeur,14 février 1997.
CUBA,L�vy (Jean), ambassadeur,19 septembre 2000.
CUBA,Pagnier, ambassadrice,27 octobre 2003.
CUBA,Dor�, ambassadeur,9 août 2007.
CUBA,Mendelson, ambassadeur,28 septembre 2010.
DAHOMEY,Tirant,envoyé exceptionnel et plénipotentiaire,2 août 1960.
DAHOMEY,Dupont (Jacques), ambassadeur,31 août 1961.
DAHOMEY,Georgy (Guy), ambassadeur,4 janvier 1964.
DAHOMEY,Delamare, ambassadeur,13 janvier 1969.
DAHOMEY,Van Grevenynghe, ambassadeur,23 juin 1972.
DANEMARK,De Panafieu,chargé d'affaires,14 juin 1945.
DANEMARK,De Girard de Charbonni�re,envoyé extraordinaire et ministre plénipotentiaire,20 août 1945.
DANEMARK,Le même, ambassadeur,18 mars 1947.
DANEMARK,Bourdeillette, ambassadeur,19 décembre 1951.
DANEMARK,Fouchet (Christian), ambassadeur,9 septembre 1958.
DANEMARK,Ledoux, ambassadeur,1er juillet 1962.
DANEMARK,S�billeau, ambassadeur,26 mai 1966.
DANEMARK,Winckler, ambassadeur ,6 avril 1970.
DANEMARK,Pelen, ambassadeur,11 février 1972.
DANEMARK,Gorce, ambassadeur,19 octobre 1976.
DANEMARK,Bastide, ambassadeur,26 août 1982.
DANEMARK,Bouvier, ambassadeur,2 avril 1985.
DANEMARK,Drumetz, ambassadeur,12 octobre 1988.
DANEMARK,O'Cornesse, ambassadeur,15 juillet 1992.
DANEMARK,Le Chartier de Sedouy, ambassadeur,19 octobre 1995.
DANEMARK,Masset (Jean-Pierre), ambassadeur,17 juillet 1998.
DANEMARK,De Belenet (R�gis), ambassadeur,22 novembre 2001.
DANEMARK,Gazeau-Secret, ambassadrice,28 septembre 2005.
DANEMARK,Quincy, ambassadrice,28 septembre 2007.
DANEMARK,Bujon-Barr�, ambassadrice,22 septembre 2010.
DJIBOUTI,Bastouil, ambassadeur,6 juillet 1977.
DJIBOUTI,Garreau, ambassadeur,3 décembre 1981.
DJIBOUTI,Thomas (Robert), ambassadeur,27 mars 1985.
DJIBOUTI,Soubeste, ambassadeur,8 avril 1988.
DJIBOUTI,De Belenet, ambassadeur,1er avril 1992.
DJIBOUTI,Momal, ambassadeur,12 septembre 1994.
DJIBOUTI,Le Tourneau, ambassadeur,28 mai 1997.
DJIBOUTI,Roussel, ambassadeur,20 juillet 1999.
DJIBOUTI,Selz, ambassadeur,8 janvier 2004.
DJIBOUTI,Angelier, ambassadeur,18 septembre 2005.
DJIBOUTI,Decherf, ambassadeur,9 juin 2007.
DJIBOUTI,Forceville, ambassadeur,27 août 2010.
RÉPUBLIQUE DOMINICAINE,M�ric de Bellefon, délégué du Comité national français ,17 août 1943.
RÉPUBLIQUE DOMINICAINE,De Maricourt,envoyé extraordinaire et ministre plénipotentiaire,21 février 1945.
RÉPUBLIQUE DOMINICAINE,Desplaces de Charmasse,envoyé extraordinaire et ministre plénipotentiaire,19 juillet 1948.
RÉPUBLIQUE DOMINICAINE,Le même, ambassadeur,1er mai 1950.
RÉPUBLIQUE DOMINICAINE,Keller, ambassadeur,27 avril 1951.
RÉPUBLIQUE DOMINICAINE,P�rier, ambassadeur,12 juillet 1956.
RÉPUBLIQUE DOMINICAINE,Monmayou, ambassadeur,25 août 1958.
RÉPUBLIQUE DOMINICAINE,Lafon de Lageneste, ambassadeur,3 mai 1961.
RÉPUBLIQUE DOMINICAINE,Fouchet (Paul), ambassadeur,18 juin 1964.
RÉPUBLIQUE DOMINICAINE,Fourier-Ruelle, ambassadeur,27 juillet 1966.
RÉPUBLIQUE DOMINICAINE,Le Mire, ambassadeur,21 août 1970.
RÉPUBLIQUE DOMINICAINE,Giraudon, ambassadeur,21 mars 1975.
RÉPUBLIQUE DOMINICAINE,Le Caruyer de Beauvais (Patrice), ambassadeur,18 avril 1978.
RÉPUBLIQUE DOMINICAINE,Fesquet, ambassadeur,18 août 1982.
RÉPUBLIQUE DOMINICAINE,Fouquet, ambassadeur,24 juillet 1986.
RÉPUBLIQUE DOMINICAINE,Royet, ambassadeur,16 février 1990.
RÉPUBLIQUE DOMINICAINE,Guyomard, ambassadeur,1er juillet 1992.
RÉPUBLIQUE DOMINICAINE,Vidal (Henri), ambassadeur,21 septembre 1994.
RÉPUBLIQUE DOMINICAINE,Deniau (Fran�ois-Xavier), ambassadeur,28 janvier 1998.
RÉPUBLIQUE DOMINICAINE,Moyret, ambassadeur,1er février 2002.
RÉPUBLIQUE DOMINICAINE,Pozzo di Borgo, ambassadrice,29 octobre 2005.
RÉPUBLIQUE DOMINICAINE,Dubertrand, ambassadeur,30 août 2008.
DOMINIQUE,Chollet (Henri), ambassadeur,17 janvier 1979.
DOMINIQUE,De Choiseul-Praslin, ambassadeur ,7 février 1980.
DOMINIQUE,Claude- Lafontaine, ambassadrice,13 octobre 1982.
DOMINIQUE,Bochet (Gilbert), ambassadeur,16 mars 1984.
