LISTE CHRONOLOGIQUE;;;
;;;
DES AMBASSADEURS, ENVOYÉS EXTRAORDINAIRES,;;;
;;;
MINISTRES PLÉNIPOTENTIAIRES;;;
;;;
ET CHARGÉS D'AFFAIRES DE FRANCE À L'ÉTRANGER;;;
;;;
DEPUIS 1945;;;
;;mise à jour : 25/02/2011;
;;;

AFGHANISTAN;;;

MM.;D'Albis, ambassadeur;7 juin 1996.
;Cadet, ambassadeur;25 janvier 2002.
;Félix-Paganon, ambassadeur;25 septembre 2003.
;Pietton, ambassadeur;4 décembre 2006.
;Lapouge, ambassadeur;22 février 2010.

LETTONIE;;

M.;De Beausse, ambassadeur;25 septembre 1991.
Mme;Debenest, ambassadrice;29 mars 1993.
M.;Poncet (Bernard), ambassadeur;5 mars 1996.
Mme;Avon, ambassadrice;31 mars 1999.
MM.;Foucher, ambassadeur ;7 octobre 2002.
;Libourel, ambassadeur;22 janvier 2006.
;Fieschi, ambassadeur;9 juin 2008.
Mme;Poiret, ambassadrice;2 mars 2010.

LIBAN;;

MM.;De Blanquet du Chayla, envoyé extraordinaire et ministre plénipotentiaire ;23 mai 1946.
;Balay, envoyé extraordinaire et ministre plénipotentiaire ;20 février 1952.
;Le même, ambassadeur;23 avril 1953.
;Roché, ambassadeur;22 novembre 1955.
;Barbara de Labelotterie de Boisséson, ambassadeur;24 février 1960.
MM.;Falaize, ambassadeur;13 mars 1964.
;Millet (Pierre), ambassadeur;15 septembre 1967.
;Dufournier, ambassadeur;30 janvier 1969.
;Fontaine, ambassadeur;17 novembre 1971.
;Argod, ambassadeur;30 avril 1975.
;Delamare, ambassadeur;27 août 1979.
;Henry (Paul-Marc), ambassadeur;10 novembre 1981.
;Wibaux, ambassadeur;16 août 1983.
;Graeff, ambassadeur;28 mai 1985.
;Blanc (Paul), ambassadeur;25 février 1987.
;Ala, ambassadeur;11 mai 1989.
;Husson (Daniel), ambassadeur;19 juin 1991.
;Chatelais, ambassadeur;26 février 1993.
;Lafon, ambassadeur;2 mai 1994.
;Jouanneau, ambassadeur;28 février 1997.
;Lecourtier, ambassadeur;16 décembre 1999.
;Émié, ambassadeur;30 décembre 2004.
;Parant, ambassadeur;2 juin 2008.
;Pietton, ambassadeur;12 octobre 2009.

LIBERIA;;

MM.;Quoniam, ministre résident;7 juin 1946.
;Viala, envoyé extraordinaire et ministre plénipotentiaire;27 janvier 1951.
;Le même, ambassadeur;1er novembre 1952.
;Médioni, ambassadeur;19 octobre 1953.
;Morand (Gabriel), ambassadeur;19 décembre 1955.
;Le Mire, ambassadeur;6 octobre 1965.
;Vincenot, ambassadeur;21 août 1970.
;Dollot, ambassadeur;17 janvier 1975.
;Delos Santos, ambassadeur;5 janvier 1981.
;Thomas (Jean), ambassadeur;24 mai 1983.
;Fauris, ambassadeur;24 août 1987.
;Giustetti, ambassadeur;26 mars 1990.
;Dutheil de la Rochere, ambassadeur;30 décembre 1997.
;Lott (Francis), ambassadeur;10 septembre 1999.
;Vignal (Renaud), ambassadeur;5 juin 2001.
;Le Lidec, ambassadeur;17 décembre 2002.
;Janier, ambassadeur;6 août 2005.
;Gérard, ambassadeur;25 mars 2007.
;Larome, ambassadeur;5 octobre 2009.

LIBYE;;

MM.;Chambard, chargé d'affaires;1er janvier 1952.
;Garreau, envoyé extraordinaire et ministre plénipotentiaire ;12 février 1952.
;Dumarçay, envoyé extraordinaire et ministre plénipotentiaire ;25 octobre 1952.
;Le même, ambassadeur;13 mars 1957.
;Falaize, ambassadeur;26 mars 1958.
;Sébilleau, ambassadeur;1er février 1960.
;Dufournier, ambassadeur;6 février 1963.
;Fouchet (Paul), ambassadeur;6 juillet 1966.
MM.;Georgy, ambassadeur;27 septembre 1969.
;Cabouat, ambassadeur;13 octobre 1975.
;Malo, ambassadeur;11 juin 1979.
;Graeff, ambassadeur;22 avril 1982.
;Levêque, ambassadeur;12 juillet 1985.
;Blouin, ambassadeur;21 mars 1989.
;Rouquette, ambassadeur;16 septembre 1991.
Mlle;Dallant, ambassadrice;11 mars 1996.
MM.;Beaussou, ambassadeur;4 septembre 2001.
;Sibiude, ambassadeur;3 octobre 2004.
;Gouyette, ambassadeur;28 janvier 2008.

LIECHTENSTEIN  (PRINCIPAUTÉ  DU);;

MM.;Plaisant, ambassadeur;27 août 1992.
;Garcia, ambassadeur;26 février 1993.
;Gadaud, ambassadeur;10 mars 1997.
;De Belenet, ambassadeur;14 sepembre 2000.
;De Bonnecorse Benault de Lubières, ambassadeur;19 décembre 2001.
;Rummelhardt, ambassadeur;21 février 2003.
;Roisin, ambassadeur;13 février 2006.
Mme;Bourgois, ambassadrice;28 juillet 2008.
M.;Catta, ambassadeur;6 novembre 2009.

LITUANIE;;

MM.;De Suremain, ambassadeur;12 septembre 1991.
;Touraine, ambassadeur;5 mars 1996.
;Harth, ambassadeur;28 août 2000.
;Yelda, ambassadeur;13 avril 2004.
;Laumonier, ambassadeur;26 septembre 2008.

LUXEMBOURG;;

MM.;Dejean, représentant du Comité national français;1er juin 1942.
;De Blanquet du Chayla, envoyé extraordinaire et ministre plénipotentiaire;1er février 1945.
;Saffroy, envoyé extraordinaire et ministre plénipotentiaire;18 juin 1946.
;Le même, ambassadeur;10 septembre 1955.
;Guyon, ambassadeur;16 septembre 1957.
;Vyau de Lagarde, ambassadeur;7 avril 1962.
;Paris (Jacques-Émile), ambassadeur;22 août 1964.
;Sivan, ambassadeur;13 juin 1969.
;Raoul-Duval, ambassadeur;18 août 1971.
;Luc, ambassadeur;6 mars 1973.
Mlle;Dienesch, ambassadrice;31 octobre 1975.
MM.;D'Ornano, ambassadeur;11 mai 1978.
;Meadmore, ambassadeur;26 mai 1982.
Mlle;De Corbie, ambassadrice;7 mars 1985.
M.;Posier, ambassadeur;5 août 1987.
MM.;Julienne, ambassadeur;12 mai 1989.
;Humann, ambassadeur;5 août 1993.
;Leclerc (Jacques), ambassadeur;17 mars 1995.
Mme;Debenest, ambassadrice;14 janvier 1998.
MM.;Garrigue-Guyonnaud, ambassadeur;2 avril 2002.
;Pottier, ambassadeur;20 décembre 2004.
;De Bancalis de Maurel d’Aragon, ambassadeur;3 septembre 2007.

ancienne  république  yougoslave  de  MACÉDOINE;;

MM.;Chrismant, délégué général;17 mars 1993.
;Le même, chargé d'affaires;27 décembre 1993.
;Le même, ambassadeur;31 mars 1994.
;Huntzinger, ambassadeur;26 juin 1996.
;Terral, ambassadeur;11 janvier 2000.
Mme;Barré, ambassadrice;22 octobre 2003.
MM. ;Valero, ambassadeur;9 octobre 2006.
;Schlumberger, ambassadeur;26 novembre 2009.

MADAGASCAR;;

MM.;Soucadaux, haut représentant;25 juin 1960.
;Gey, ambassadeur, haut représentant;21 juillet 1961.
;Plantey, ambassadeur, haut représentant;10 janvier 1967.
;Delauney, ambassadeur, haut représentant;21 août 1972.
;Roger, ambassadeur;10 janvier 1975.
;Hunt, ambassadeur;19 octobre 1976.
;Campredon, ambassadeur;25 juillet 1978.
;Blanc (Paul), ambassadeur;26 février 1981.
;Bry, ambassadeur;12 septembre 1984.
;Couturier, ambassadeur;27 octobre 1988.
;D'Humières, ambassadeur;11 août 1991.
;Roisin, ambassadeur;21 septembre 1994.
;Rohou, ambassadeur;6 septembre 1996.
;Lefebvre de Laboulaye, ambassadeur;28 décembre 1999.
Mme;Boivineau, ambassadrice;10 septembre 2002.
MM.;Le Roy (Alain), ambassadeur;31 octobre 2005.
;Le Lidec, ambassadeur;15 février 2008.
;Chataigner, ambassadeur;18 mars 2009.

MALAISIE;;

MM.;Dircks-Dilly, chargé d'affaires;31 août 1957.
;Brière, ambassadeur;14 février 1958.
;Queuille, ambassadeur;15 juillet 1960.
;Anthonioz, ambassadeur;1er septembre 1962.
;Épinat, ambassadeur;11 mai 1968.
;Simon de Quirielle, ambassadeur;1er février 1971.
;Bolle, ambassadeur;19 juillet 1976.
;Travert, ambassadeur;24 mai 1978.
Mlle;De Corbie, ambassadrice;5 janvier 1982.
MM.;Perrin (Jean), ambassadeur;7 juin 1985.
;Grasset, ambassadeur;26 juin 1989.
;Reynard, ambassadeur;25 mai 1993.
;Braine, ambassadeur;28 avril 1995.
;Driencourt, ambassadeur;28 juillet 1998.
;Lapouge, ambassadeur ;7 octobre 2002.
;Du Boispéan, ambassadeur ;1er octobre 2005.
;Baréty, ambassadeur;31 août 2008.

MALAWI;;

MM.;Langlais, chargé d'affaires;3 juillet 1964.
;Le même, ambassadeur;22 juillet 1965.
;Nouvel, ambassadeur;11 juin 1969.
;De Crouy-Chanel, ambassadeur;30 août 1973.
;Cadol, ambassadeur;17 novembre 1975.
;Grossin, ambassadeur;31 janvier 1980.
;Faure (Paul), ambassadeur;11 mai 1983.
;Rey, ambassadeur;17 juin 1987.
;Auchère, ambassadeur;24 octobre 1991.
;Perrier de La Bathie, ambassadeur;3 février 1997.
;Zoel, ambassadeur;22 mars 1999.
;Monchau, ambassadeur;14 novembre 2001.
;Saudubray, ambassadeur;12 avril 2005.
Mme;Le Bihan, ambassadrice;13 mars 2008.
M;Richard, ambassadeur;2 juillet 2010.

MALDIVES;;

MM.;Chambon (Albert), ambassadeur;13 juin 1969.
;Lambroschini, ambassadeur;17 novembre 1971.
;Anthonioz, ambassadeur;27 mai 1975.
;Bourgoin, ambassadeur;15 mars 1978.
;Toussaint, ambassadeur;10 novembre 1981.
;Morizot, ambassadeur;19 avril 1984.
;Eluecque, ambassadeur;29 septembre 1986.
;Lambert, ambassadeur;28 mars 1989.
;Bouffandeau, ambassadeur;27 août 1992.
Mmes;Dahan, ambassadrice;15 juillet 1996.
;Pagnier, ambassadrice;17 octobre 2000.
MM.;Devaivre, ambassadeur;10 septembre 2003.
;Lummaux, ambassadeur;22 mars 2007.
Mme ;Robichon, ambassadrice;7 décembre 2009.

MALI;;

MM.;Wibaux (Fernand), chargé d'affaires;20 août 1960.
;Le même, ambassadeur;12 novembre 1961.
;Pelen, ambassadeur;19 septembre 1964.
;Dallier, ambassadeur;16 novembre 1968.
;Mazeyrac, ambassadeur;12 février 1975.
;Serre (Gérard), ambassadeur;14 septembre 1979.
MM.;Pavret de La Rochefordière, ambassadeur;25 février 1983.
;Plateau, ambassadeur;31 janvier 1986.
;Perrin (Michel), ambassadeur;14 mai 1987.
;Roisin, ambassadeur;4 février 1991.
;Régnauld de Bellescize, ambassadeur;26 septembre 1994.
;Connan, ambassadeur;8 septembre 1998.
;Normand, ambassadeur;1er octobre 2002.
;Reveyrand, ambassadeur;1er août 2006.
;Rouyer, ambassadeur;9 février 2011.

MALTE;;

MM.;Andréani (Achille), chargé d'affaires;21 septembre 1964.
;Desmeure, chargé d'affaires;2 février 1966.
;Bonavita, chargé d'affaires;5 décembre 1968.
;Thiollier, ambassadeur;11 juin 1970.
;De Laurens-Castelet, ambassadeur;18 août 1971.
;Boyer (Pierre), ambassadeur;13 mai 1974.
;Gelade, ambassadeur;12 décembre 1976.
;Féquant, ambassadeur;28 septembre 1978.
;Lecomte, ambassadeur;24 décembre 1981.
;Maniere, ambassadeur;10 juin 1985.
;De Beausse, ambassadeur;5 mai 1987.
;Le Caruyer de Beauvais, ambassadeur;4 février 1991.
;Amiot, ambassadeur;21 septembre 1994.
;Destremau, ambassadeur;1er septembre 1998.
;Chrismant (Patrick), ambassadeur;30 octobre 2002.
;Rives, ambassadeur;12 septembre 2005.
;Rondeau, ambassadeur;23 juillet 2008.

MAROC;;

MM.;Puaux (Gabriel), ambassadeur de France, commissaire résident général;5 juin 1943.
;Labonne (Eirik), ambassadeur de France, commissaire résident général;16 mars 1946.
;Le général d'armée Juin, commissaire résident général;5 mai 1947.
;Le général d'armée Guillaume, commissaire résident général;1er octobre 1951.
;Lacoste, ministre plénipotentiaire, commissaire résident général;1er juin 1954.
;Grandval, commissaire résident général;20 juin 1955.
;Le général de corps d'armée Boyer de Latour du Moulin,;
;commissaire résident général;31 août 1955.
;Dubois, préfet, commissaire résident général;12 novembre 1955.

(L'indépendance du Maroc a été reconnue le 2 mars 1956);;

M.;Dubois, ambassadeur extraordinaire et plénipotentiaire, envoyé exceptionnel;15 juin 1956.
;Lalouette (Roger), ministre plénipotentiaire, chargé d'affaires a. i.;12 octobre 1956.
;Parodi, ambassadeur extraordinaire et plénipotentiaire, envoyé exceptionnel ;4 septembre 1957.
MM.;Seydoux de Clausonne (Roger), ambassadeur;29 septembre 1960.
;De Leusse (Pierre), ambassadeur;29 juin 1962.
;Gillet, ambassadeur;5 février 1965.
;Lebel, ambassadeur;2 janvier 1970.
;Raimond, ambassadeur;4 décembre 1973.
;Herly, ambassadeur;24 janvier 1978.
;Morizet, ambassadeur;12 février 1980.
;Vaurs, ambassadeur;25 février 1983.
;Cuvillier, ambassadeur;24 janvier 1985.
;Mérimée, ambassadeur;20 juillet 1987.
;Leveque, ambassadeur;8 mars 1991.
;Benoit de Coignac, ambassadeur;18 mars 1993.
;De Bonnecorse Benault de Lubières, ambassadeur;4 septembre 1995.
;Grasset, ambassadeur;11 janvier 2002.
;Faure (Philippe), ambassadeur;2 juillet 2004.
;Thibault, ambassadeur;27 juin 2006.
;Joubert, ambassadeur;27 octobre 2009.

MARSHALL;;

MM.;Frasseto, ambassadeur;8 décembre 1992.
;Jolivet, ambassadeur;7 janvier 1997.
;Vidon (Jean-Pierre), ambassadeur;10 avril 2000.
;Berg, ambassadeur;13 juillet 2004.
;Chesnel, ambassadeur;2 janvier 2007.
;Borja de Mozota, ambassadeur;9 février 2009.

MAURICE;;

MM.;Dircks-Dilly, chargé d'affaires;29 février 1968.
;Touze, ambassadeur;24 décembre 1968.
;Merllié, ambassadeur;10 mai 1974.
;Mano, ambassadeur;19 décembre 1978.
;Bernard (Henri), ambassadeur;22 août 1982.
;Petit (Philippe), ambassadeur;8 mars 1985.
;Coste (Philippe), ambassadeur;14 novembre 1988.
;De Zorzi, ambassadeur;23 avril 1992.
;Lacombe, ambassadeur;7 septembre 1995.
;Forceville, ambassadeur;15 janvier 1997.
;Vignal (Henri), ambassadeur;24 septembre 2001.
;Renaux, ambassadeur;10 octobre 2004.
;Maillard, ambassadeur;1er septembre 2007.
;Dobelle, ambassadeur;6 septembre 2010.

MAURITANIE;;

MM.;Anthonioz, envoyé exceptionnel et plénipotentiaire;6 décembre 1960.
;Le même, ambassadeur;14 novembre 1961.
;Leprette, ambassadeur;22 décembre 1961.
;Deniau, ambassadeur;19 décembre 1963.
;Costilhes, ambassadeur;4 novembre 1966.
MM.;Dufour (Adrien), ambassadeur;13 juin 1969.
;Gauthier, ambassadeur;10 août 1973.
;Removille, ambassadeur;2 octobre 1976.
;Courage, ambassadeur;26 juillet 1979.
;Lopinot, ambassadeur;1er septembre 1982.
;Bellivier, ambassadeur;17 mai 1985.
;Lafrance, ambassadeur;28 mars 1988.
;Raimbaud, ambassadeur;15 octobre 1991.
;Losguardi, ambassadeur;21 septembre 1994.
;Taix, ambassadeur;9 septembre 1996.
;Thibault (Jean-François), ambassadeur;25 avril 2001.
;Nicoloso, ambassadeur;6 juin 2003.
;Vandepoorter, ambassadeur;22 janvier 2008.

MEXIQUE;;

MM.;Garreau-Dombasle, envoyé extraordinaire et plénipotentiaire;17août 1943.
;Lescuyer, ambassadeur;20 mars 1946.
;Bonneau, ambassadeur;6 décembre 1948.
;Georges-Picot (Guillaume), ambassadeur;3 avril 1955.
;Vyau de Lagarde, ambassadeur;14 mars 1957.
;Offroy, ambassadeur;16 mars 1962.
;Vimont, ambassadeur;17 septembre 1965.
;Daufresne de La Chevalerie, ambassadeur;7 novembre 1966.
;Belliard, ambassadeur;13 mars 1973.
;Bernard (Jean-René), ambassadeur;6 septembre 1977.
;Bochet (Bernard), ambassadeur;21 avril 1982.
;Le Chartier de Sedouy, ambassadeur;23 mai 1986.
;Rouquié, ambassadeur;13 novembre 1989.
;Dijoud, ambassadeur;15 juillet 1992.
;Delaye, ambassadeur;20 décembre 1994.
;Faure (Philippe), ambassadeur;25 août 2000.
;Duqué, ambassadeur;29 juin 2004.
;Le Gourriérec, ambassadeur;22 septembre 2005.
;Parfait, ambassadeur;10 juin 2008.

MICRONÉSIE;;

MM.;Frasseto, ambassadeur;21 janvier 1993.
;Olivet, ambassadeur;7 janvier 1997.
;Vidon (Jean-Pierre), ambassadeur;10 avril 2000.
;Berg, ambassadeur;11 septembre 2004.
;Chesnel, ambassadeur;20 février 2007.
;Borja de Mozota, ambassadeur;2 février 2009.

MOLDAVIE;;

MM.;Morel (Pierre), ambassadeur;9 septembre 1992.
;Smessow , chargé d'affaires;21 juillet 1995.
;Le même, ambassadeur;11 mars 1996.
Mme;Gazuy-Fromaget, ambassadrice;4 décembre 1998.
MM.;Pamboukjian, ambassadeur;25 août 2003.
;Andrieu, ambassadeur;3 avril 2007.

MONACO;;

MM.;Telle, ambassadeur;1er janvier 2006.
;Danon, ambassadeur;17 septembre 2007.
Mme;Remik-Adim, ambassadrice;19 mai 2008.

MONGOLIE;;

MM.;Perruche, ambassadeur;5 mai 1966.
;De Bouteiller, ambassadeur;26 décembre 1974.
;Fesquet, ambassadeur;10 janvier 1978.
;Legrain, ambassadeur;14 mai 1982.
;Arnaud (Claude), ambassadeur;24 septembre 1984.
;Raimond, ambassadeur;13 février 1985.
;Pagniez, ambassadeur;10 septembre 1986.
;Dufourcq, ambassadeur;13 juin 1991.
;Morel (Pierre), ambassadeur;2 octobre 1992.
;Manent, ambassadeur;7 octobre 1996.
;Chapuis, ambassadeur;25 juin 2003.
;Chrismant, ambassadeur;28 septembre 2005.
;Dumont, ambassadeur;27 juin 2009.

MONTÉNÉGRO;;

MM.;Barelli, chargé d’affaires;2 janvier 2007.
;Garancher, ambassadeur;1er novembre 2007.
Mme;Gazuy, ambassadrice;15 avril 2010.

MOZAMBIQUE;;

MM.;Scheer, ambassadeur;8 avril 1976.
;Blanc, ambassadeur;1er juillet 1977.
;Boyer (Bernard), ambassadeur;18 mars 1981.
;Serre (Gérard), ambassadeur;2 avril 1984.
;Cros, ambassadeur;11 mai 1987.
;Jouanneau, ambassadeur;18 juin 1990.
;Puissant, ambassadeur;28 juillet 1993.
;Destremau, ambassadeur;7 mars 1995.
Mmes;Lefort (Bernadette), ambassadrice;21 octobre 1998.
;Avon, ambassadrice;8 novembre 2002.
MM.;Viteau, ambassadeur;14 octobre 2005.
;Daziano, ambassadeur;7 mai 2009.

NAMIBIE;;

MM.;Dementhon, ambassadeur, chef de la mission diplomatique d'observation;5 juin 1989.
;Le même, ambassadeur;3 mai 1990.
MM.;Baleine du Laurens, ambassadeur;19 octobre 1994.
;Berg, ambassadeur;19 octobre 1998.
;Perrier de La Bathie, ambassadeur;30 octobre 2002.
;Bossière (Philippe), ambassadeur;26 juin 2006.
;Zoel, ambassadeur;7 novembre 2008.

NAURU;;

MM.;Gueury, ambassadeur;15 mars 1978.
;Puissant, ambassadeur;16 septembre 1981.
;Dupont (Daniel), ambassadeur;25 avril 1984.
;Jacolin, ambassadeur;26 juillet 1990.
;Costilhes, ambassadeur;7 mai 1993.
;Jolivet, ambassadeur;30 mars 1998.
;Vidon (Jean-Pierre), ambassadeur;22 mars 2000.
;Berg, ambassadeur;1er avril 2004.
;Bouffandeau, ambassadeur;11 mai 2007.
;Monnier, ambassadeur;24 juin 2009.

NÉPAL;;

MM.;Lévi (Daniel), ambassadeur;24 avril 1949.
;Ostrorog, ambassadeur;24 mars 1952.
;Garnier, ambassadeur;25 mars 1961.
;Daridan, ambassadeur;14 juin 1965.
;Français, ambassadeur;24 avril 1967.
;Toussaint, ambassadeur;26 février 1971.
;Max, ambassadeur ;7 avril 1975.
;De Testa, ambassadeur;29 juin 1977.
;Deloche de Noyelle, ambassadeur;10 septembre 1980.
;De Warren, ambassadeur;15 février 1984.
;Barraux, ambassadeur;24 octobre 1985.
;Galas, ambassadeur;31 mai 1990.
;Dupont (Daniel), ambassadeur;7 mai 1993. 
;Lummaux, ambassadeur;9 septembre 1996.
;Ambrosini, ambassadeur;13 juillet 2000.
;Jolivet, ambassadeur;16 septembre 2004.
;Garault, ambassadeur;6 août 2007.
;Demarquis, ambassadeur;10 juin 2010.

NICARAGUA;;
(Antérieurement voir : Centre-Amérique);;

MM.;Kolb-Bernard, envoyé extraordinaire et ministre plénipotentiaire;1er octobre 1951.
;Pons (Raymond), envoyé extraordinaire et ministre plénipotentiaire;8 octobre 1953.
;Le même, ambassadeur;10 juillet 1955.
;Ruffin, ambassadeur;16 novembre 1968.
;Lambotte, ambassadeur;6 avril 1971.
;Rouchier, ambassadeur;2 janvier 1974.
MM.;Kebaili, ambassadeur;19 avril 1977.
;Faure (Paul), ambassadeur;23 octobre 1979.
;Ala, ambassadeur;31 décembre 1981.
Mlle;Debenest, ambassadrice;15 février 1984.
MM.;Rapin, ambassadeur;5 décembre 1986.
;Narich, ambassadeur;14 janvier 1991.
;Vaugier, ambassadeur;27 avril 1993.
Mme;Alvarez, ambassadrice;30 mai 1997.
MM.;Vandepoorter, ambassadeur;25 août 2000.
;Lafosse, ambassadeur;31 mai 2004.
;Fraysse, ambassadeur;13 novembre 2007.

NIGER;;

MM.;Colombani (Don Jean), envoyé exceptionnel et plénipotentiaire;4 août 1960.
;Le même, ambassadeur;30 août 1961.
;Fouchet (Paul), ambassadeur;3 octobre 1962.
;Tréca, ambassadeur;19 mai 1964.
;Wintrebert, ambassadeur;2 mars 1968.
;Rostain, ambassadeur;27 avril 1970.
;Gaschignard, ambassadeur;13 novembre 1972.
;Costilhes (Henri), ambassadeur;26 novembre 1975.
;Pierret, ambassadeur;28 août 1980.
;Courage, ambassadeur;7 mai 1982.
;Soubeste, ambassadeur;22 février 1985.
;Lunven, ambassadeur;16 mars 1988.
;Lionnet, ambassadeur;6 mars 1993.
;Pavec, ambassadeur;17 septembre 1996.
;Vène, ambassadeur;24 janvier 2000.
;Ponge, ambassadeur;2 juillet 2004.
;Holleville, ambassadeur;6 novembre 2007.

NIGERIA;;

M.;Offroy, ambassadeur;1er octobre 1960.

(Il n'y a pas eu d'agent diplomatique à Lagos de mars 1961 à avril 1966);;

MM.;Teissier du Cros, chargé d'affaires p. i.;4 avril 1966.
;Barbey, ambassadeur;21 septembre 1966.
;Roger, ambassadeur;15 juillet 1970.
;Carraud, ambassadeur;4 mars 1975.
;Plattard, ambassadeur;31 mai 1977.
;Drumetz, ambassadeur;28 mai 1982.
;Thibau, ambassadeur;14 mai 1986.
;Laureau, ambassadeur;26 juin 1989.
;Garrigue-Guyonnaud, ambassadeur;28 octobre 1992.
;Peltier, ambassadeur;25 novembre 1996.
;Simon (Jean-Marc), ambassadeur;22 novembre 2001.
MM.;Gaudeul, ambassadeur;25 septembre 2003.
;Dumond, ambassadeur;17 janvier 2008.

NORVÈGE;;

MM.;Paris (Jacques-Émile), représentant du Comité national français;7 mars 1942.
;Le même, chargé d'affaires;1er juin 1945.
;Blondel, ambassadeur;18 août 1945.
;De Monicault, ambassadeur;28 octobre 1950.
;Ledoux, ambassadeur;2 mars 1955.
;Binoche, ambassadeur;16 septembre 1957.
;Lecompte-Boinet, ambassadeur;14 septembre 1961.
;Félix, ambassadeur;1er décembre 1965.
;De Vaucelles, ambassadeur;15 décembre 1967.
;De Courson de La Villeneuve, ambassadeur;18 août 1971.
;Kœnig, ambassadeur;30 octobre 1975.
;Dessaux, ambassadeur;20 juin 1978.
Mlle ;Malitchenko, ambassadrice;26 novembre 1981.
MM.;Peltier, ambassadeur;19 mars 1985.
;Prettre, ambassadeur;16 août 1989.
;Guelluy, ambassadeur;19 août 1992.
;Henault, ambassadeur;4 septembre 1995.
;Amigues, ambassadeur;18 avril 2000.
;Forquenot de La Fortelle, ambassadeur;2 juillet 2003.
Mmes ;Poiret, ambassadrice;11 janvier 2005.
;Collet, ambassadrice;31 mai 2008.

NOUVELLE - ZÉLANDE;;

MM.;Gazel, envoyé extraordinaire et ministre plénipotentiaire;13 juillet 1945.
;Lancial, envoyé extraordinaire et ministre plénipotentiaire ;11 mai 1949.
;Henry (Noël), envoyé extraordinaire et ministre plénipotentiaire;12 mai 1952.
;De Bercegol de Lile, envoyé extraordinaire et ministre plénipotentiaire;5 juin 1956.
;Le même, ambassadeur;17 juillet 1957.
;Baudier, ambassadeur;13 mars 1959.
;Georges-Picot (Jean-Baptiste), chargé d'affaires;13 février 1960.
;Félix, ambassadeur;10 octobre 1960.
;Duflos, ambassadeur;16 décembre 1965.
;De Nicolay, ambassadeur;26 mai 1970.
;De Schonen, ambassadeur;13 octobre 1975.
;Gueury, ambassadeur;24 octobre 1977.
;Bourgoin, ambassadeur;28 août 1981.
;Gory, ambassadeur;13 mars 1986.
;De Régnauld de Bellescize, ambassadeur;21 mai 1990.
;Le Blanc, ambassadeur;26 septembre 1994.
;Musnier, ambassadeur;24 février 1999.
MM.;Marlaud, ambassadeur;21 septembre 2003.
;Legras, ambassadeur;10 mai 2007.
;Etienne (Francis), ambassadeur;6 septembre 2010.

OMAN;;
(Représentation assumée antérieurement par l'ambassadeur de France au Koweit);;

MM.;Carton, ambassadeur;19 avril 1972.
;Kebaili, ambassadeur;17 janvier 1974.
;Oddos, ambassadeur;1er juin 1976.
;Morizot, ambassadeur;12 mars 1980.
;Homo (Jacques), ambassadeur;19 mai 1983.
;Jeantelot, ambassadeur;23 mars 1987.
;Guyot (Jean-Pierre), ambassadeur;13 mars 1990 .
;Koetschet, ambassadeur;12 novembre 1992.
;Gautier (Georges), ambassadeur;6 décembre 1995.
;Touraine, ambassadeur;25 août 2000.
;Baréty, ambassadeur;8 janvier 2004.
Mme;Berak, ambassadrice;4 septembre 2008.

OUGANDA;;

MM.;Smirnov, dit de Grez, chargé d'affaires;29 octobre 1962.
;Meyer, ambassadeur;27 novembre 1962.
;Flory, ambassadeur;29 juillet 1964.
;Thabault, ambassadeur;10 juillet 1969.
;Renard, ambassadeur;5 novembre 1975.
;Clement (Jean), ambassadeur;21 décembre 1979.
;Butin, ambassadeur;18 août 1982.
;Cornée, ambassadeur;22 septembre 1986.
;Gérard, ambassadeur;4 août 1990.
;Descoueyte, ambassadeur;6 décembre 1993.
;Roudaut, ambassadeur;7 janvier 1998.
;Thiant, ambassadeur;24 janvier 2001.
;Garancher, ambassadeur;18 avril 2005.
;Forceville, ambassadeur;19 novembre 2007.
Mme;Kuster-Ménager, ambassadrice;25 août 2010.

OUZBÉKISTAN;;

MM.;Veziant, ambassadeur;22 avril 1992.
;Richard (Jean-Claude), ambassadeur;18 avril 1995.
;Costilhes, ambassadeur;19 septembre 2000.
;Harth, ambassadeur;26 mai 2004.
;Pernet, ambassadeur;14 novembre 2007.
;Gauthier, ambassadeur;7 mai 2010.

PAKISTAN;;

MM.;Marchal, ambassadeur;2 décembre 1947.
;Pigeonneau, chargé d'affaires;20 juillet 1949.
;Augé, ambassadeur;9 mai 1950.
;Serres, ambassadeur;20 octobre 1955.
;Dufournier, ambassadeur;9 novembre 1956.
MM.;Clauzel, ambassadeur;15 février 1960.
;Raoul-Duval, ambassadeur;11 avril 1962.
;Beaulieux (Amédée), ambassadeur;24 juin 1964.
;Legendre, ambassadeur;16 novembre 1968.
;Bayle (Henry), ambassadeur;12 juin 1972.
;Le Gourriérec, ambassadeur;4 juin 1976.
;Henry (Paul-Antoine), ambassadeur;17 décembre 1979.
;Gory, ambassadeur;19 janvier 1982.
;Duzer, ambassadeur;2 octobre 1984.
;Servant, ambassadeur;14 août 1987.
;Masset, ambassadeur;13 juin 1989.
;Lafrance, ambassadeur;9 juin 1993.
;Gérard (Yannick), ambassadeur;17 octobre 1997.
;Charasse, ambassadeur;29 octobre 2003.
;De Belenet, ambassadeur;21 septembre 2005.
;Jouanneau, ambassadeur;17 juillet 2008.

